Data;Tipo;Subtipo;Categoria;Item;Valor;Observação
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Professor e Comemoração dos Funcionários;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Professor e Comemoração dos Funcionários;R$ 5.000,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Professor e Comemoração dos Funcionários;R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 0,00;Para aquisição de brindes aos palestrantes voluntários
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Palestras para alunos em temas diversos solicitados pelos professores e Semana de Conversa com Profissionais Ensino Médio;R$ 100,00;Para aquisição de brindes aos palestrantes voluntários
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Encerramento Balé e GR;R$ 1.500,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Projeto de encerramento Educação Infantil;R$ 2.000,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Formatura 3ª série EM;R$ 4.500,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Planejamento Coletivo e Estudo – Professores e Equipe Pedagógica;R$ 1.000,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 800,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Transporte para Participação em Jogos Escolares - Etapas Municipal e Estadual;R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 9.000,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Jogos Pedagógicos;R$ 1.500,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 5.000,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Organização da Escola para Início do ano letivo ( Lonas, adesivos, murais e decoração);R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 10.000,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Material Esportivo;R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 72.000,00;
01/02/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Investimentos;Empenho ou Contigenciamento;R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/02/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/03/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/04/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 2.700,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/05/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/06/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/07/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/09/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/10/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/11/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/12/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Palestra);R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/01/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 800,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação aos Funcionários Administrativos (Lanche);R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 2.700,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/02/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/03/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/04/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/05/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/06/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/07/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/09/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/10/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/11/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/12/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação para Vigias - Segurança;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Operacionais;Campanha de Matrícula - Marketing,, Agência e Impressos;R$ 0,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/02/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/03/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 3.500,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/04/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/05/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/06/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/07/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/09/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/10/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/11/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/12/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Formação Primeiros Socorros;R$ 0,00;Palestra custeada pela e parceria COOPESMA - SESCOOP
01/01/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/02/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/03/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 9.000,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/04/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/05/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/06/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/07/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/09/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/10/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/11/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/12/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Despesa do encontro);R$ 0,00;Despesas custeadas pela e parceria COOPESMA - SESCOOP
01/01/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 5.000,00;
